video_id,comment,author,language,sport
-KaTFVTGSzI,"Бу, олимпиада узбеклар, учун, ер, ярилдию, кузикорин, чикгандай, булди, ер, юзи, халк ига,",@user-uz1lp4qy3y,bg,
-KaTFVTGSzI,Бу канака спорт тури,@user-fv3ix4eh1w,mk,
-KaTFVTGSzI,Машааллох,@user-ke1hn4lp3x,ru,
-KaTFVTGSzI,Молодец❤❤❤🎉🎉,@user-bj6gc7of4w,ru,
-KaTFVTGSzI,Olloh,@AsilbekEshpolatov-c1i,en,
-KaTFVTGSzI,Тушунмаганлар учун. 1 ва 2 уринишда олтин хал булган .Бу 3 нчи уриниш шунчаки эди.Олтин муборак узбегим😊❤❤❤❤❤,@user-vm9oq8lr8m,mk,
-KaTFVTGSzI,🎉🎉🎉🎉🎉,@AkmalUmirov-i9d,unknown,
m0FDv_H7LDg,Манашу Абдурахмонга хам давлат мукофотларидан  бирини бериш керак барака топсин,@OtkirAzimov-qc7ks,mk,wrestling
m0FDv_H7LDg,Yorvordilaring mazza qilyapman sizlarni koʻrip,@user-bl9ud1hk9n,tr,wrestling
m0FDv_H7LDg,Мана шу барабаншик Акага баракалла,@tahminadjuraeva6604,mk,wrestling
m0FDv_H7LDg,Inshalloh futbol boʻyicha jahon chempionatiga chiqsak... Tasavvur qiling butun stadionni oʻzbeklarga toʻlishini. Butun stadion shovqin qilib kuylashini,@kulgu4196,id,wrestling
m0FDv_H7LDg,Олга узбегим Амурийлар Бобурийлар овлодимиз❤❤,@hayrulla-vq4et,ru,wrestling
m0FDv_H7LDg,"Это просто ты мало зарабатываешь ! Нормальные цены . Там,  где я живу $ 60 -$90 за ужин на двоих  это нормально .",@rustamkarimov660,ru,wrestling
m0FDv_H7LDg,Карнай болгандами жуда зор боларди янаям лекин койил офарин йигитлар.Оллохим йолингларри очик килсин.,@user-ze4xt4mw9w,ru,wrestling
m0FDv_H7LDg,"Гап йуг йигитлар, спортчиларимиз катори сизлар хам Узбекистонимизни дунега танитиларинг, офарин сизларнихам такдирлаш керак👏👍",@baxromjonegamderbiev9771,bg,wrestling
m0FDv_H7LDg,Олга боллар Узбекистан учун,@elyorxujamqulov7348,mk,wrestling
m0FDv_H7LDg,Хақиқий фанатлар акаларга гап йўқ буларгахам халқ қахрамон медали бериш керак,@GulomRaimqulov-li2np,ru,wrestling
3ls2x1NnOZA,Ассалом Алейкум Биз мусофир юрта куриб кузимизга йош келди Рахмат Аллох рози булсин Узбекистон олға,@user-ym7pi1mq7v,ru,wrestling
3ls2x1NnOZA,Бизни халкимиз бутун дунйони тан бергизадию,@KomiljonGaniyev-kd7oc,ru,wrestling
3ls2x1NnOZA,Меззеее кивораманде бору.,@escobar412,ru,wrestling
3ls2x1NnOZA,Браво ЎЗБЕКИСТОН.ГУЛЛАБ яшна. Спортчидарга АЛЛОХИМ ЙОР ва ЙОРДАМЧИ БОЛСИН ОЛГА. Ўзбекистон.    Ватаним менинг...Туркманистон ТУРКИЯДАН САЛОМЛАР....❤❤❤❤❤❤,@altinbuhara5517,bg,wrestling
3ls2x1NnOZA,Yashanglar olgʻa,@user-js5ds9kt2h,tl,wrestling
3ls2x1NnOZA,Гап йук рахмат муз ожиз,@samadabdullaev7735,ru,wrestling
3ls2x1NnOZA,Алхамдулиллах йигитларимиз доим боши баланд булсин .омааад.,@odinaxolmirzayeva-sd7yq,ru,wrestling
3ls2x1NnOZA,Nimalar qvoryapslar malades 🇺🇿💪💪🇺🇿🇺🇿🇺🇿🇺🇿💪🇺🇿🇺🇿🇺🇿💪😎,@abdullohergashev1995,tr,wrestling
3ls2x1NnOZA,Офарин хамюртлар...👍👍👍,@beksadirov3082,bg,wrestling
3ls2x1NnOZA,Шу Абдурахмонга бир  Тахои бериш керак. ватан учун  куйиб пишган Блогер,@farkhodsobirov8045,mk,wrestling
axyJZqXqfHU,Менинг Узбекистаним 🇺🇿 олга,@OxunjonKomilov-x2p,bg,wrestling
axyJZqXqfHU,Не Повтаримая Сказка 🎊,@LoloAxmedova,ru,wrestling
axyJZqXqfHU,Узбеклар дунёни титратяпди. Олга Узбекни Бек углонлари 👍,@user-pp5xv7mm5s,bg,wrestling
axyJZqXqfHU,Olga OZBEKISTON ❤,@user-sh1rk3ny5t,tl,wrestling
axyJZqXqfHU,Zur chiqibdi olĝa uzbegim,@otabekergashov6881,it,wrestling
axyJZqXqfHU,Eng chiroyli bayrog' bizni O'zbekistonimizni bayrog'i,@user-dl3gq8tijon,hr,wrestling
axyJZqXqfHU,Омат,@user-hh6cv5ew3p,bg,wrestling
SBzz8t-zWgQ,yani niye konusulmuyor hkkimiz aranmiyor.alitin madalya geri aliniyor simdide kadin hltercının rakibi kldiramazken puan vrildi ikinciligimiz elimizden alindi.konusmiyacak mi federasyon hkkimizi aramiyacak mi daima  konusmiyacak mo federasyonlarimiz,@opopopopokksbsbbs,tr,
SBzz8t-zWgQ,Beavo...,@ersandolek6816,sk,
YIAyoLrbWiQ,at,@user-dl7zx9zo2y,tl,
YIAyoLrbWiQ,??,@furrygaming2006,unknown,
m4ELyzeiL9Q,Congrats bro,@user-lc1fo9mj4i,en,
m4ELyzeiL9Q,CONGRATULATIONS 🎉,@MarjorieQuirin,en,
4l8CQVMa5Hc,Let's see how much she's promoted like cricketers..  she's better than 90 percent of them,@puNKSTER70,en,
4l8CQVMa5Hc,@@puNKSTER70💯% agree,@RahulBhardwaj11,en,
4l8CQVMa5Hc,look at her expression 😮 i can't believe that,@sachinmecool,en,
4l8CQVMa5Hc,🙏🙏,@chandramanlimbu3338,unknown,
4l8CQVMa5Hc,❤ from 🇵🇰,@hammad_ajmal_acca,en,
4l8CQVMa5Hc,Legend,@siddhantnarayan2653,de,
4l8CQVMa5Hc,Think if she has arms,@ram_gaan,en,
4l8CQVMa5Hc,Wow,@daratha83,pl,
4l8CQVMa5Hc,Our proud GIRL,@moze995,fr,
4l8CQVMa5Hc,❤❤❤❤❤❤,@FeelMySoul.,unknown,
4l8CQVMa5Hc,Maaaan❤❤❤❤,@vaidehi8468,so,
zJmVc2jMKTo,"Q pelada em jogo rim , como assim...",@bhfeliciano,pt,
zJmVc2jMKTo,O que importa é o resultado kk,@SkullEditVideos,pt,
zJmVc2jMKTo,❤❤❤❤❤,@denysjr4776,unknown,
giJeuF5TSNQ,So where are the replays? Shameful.,@coneylove9600,en,
giJeuF5TSNQ,What is name of the background song?,@user-wk7dv8fu6n,en,
giJeuF5TSNQ,I was hoping they included Crew Routines in the olympics. Battle of the year has produced some of the most amazing team  performances ive ever seen.,@pyrom3744,en,
giJeuF5TSNQ,Emon kela to ami deki nai kokono,@Enjoyview470,fi,
giJeuF5TSNQ,Calling it breaking means there is no dancing anymore. And no rhythm.,@plumeria66,en,
giJeuF5TSNQ,Can someone explain this to Raygun? Hope she watches this tutorial and get these elements into her routine to really come out and redeem herself.,@simply-tom,en,
giJeuF5TSNQ,"So break dancing is not breaking ...

And we can't even get ballroom dancing in the Olympics....",@hollynivy3769,en,
giJeuF5TSNQ,"This is not sport.., this is not worthy of an Olympic sport either, this is delinquency normalisation. It’s utterly stupid.",@Censored.225,en,
giJeuF5TSNQ,Just a atreet version of gymnastics flooring. Stay where it belongs-Street,@motohalo8880,en,
giJeuF5TSNQ,"Such thing should never be in Olympics,not fair referee,not fair game.",@tedwang906,en,
U4tkG5F_MRM,Now do how fast a gorilla would win olympic wrestling.,@jslice5967,en,
U4tkG5F_MRM,"Australians are too good. Also, there is no 200m hurdles at the Olympics.",@FixiSlaptaccount,en,
U4tkG5F_MRM,@@FixiSlaptaccount 200m hurdles was an olympic discipline twice in 1900 & 1904,@fley.mp4,en,
U4tkG5F_MRM,"@@fley.mp4 yeah, 120 years ago. It’s not anymore. You’re comparing a time from 120-124 years ago with a kangaroo from now. Times have changed. Even if the kangaroo still beats the Olympic time, this video isn’t taking place in 1904.",@FixiSlaptaccount,en,
U4tkG5F_MRM,Nerf the kangaroo,@Dani-sq8ku,en,
U4tkG5F_MRM,Pumas can jump 7 meters high and 14m in distance,@lukasmuursepp2267,en,
U4tkG5F_MRM,Giraffes are 30x more likely to be hit by lighting,@ginger_nosoul,en,
m--QZQOdLws,Dom Frans volk kan bijna geen Engels. Achterlijk volk.,@ossiosborn8950,nl,
KBC2Wh3TTT8,Siege players would be goated,@ollylikessports27,en,
KBC2Wh3TTT8,That shhhhh gave me a fright😭,@LeoChambers4128,en,
KBC2Wh3TTT8,"I played that in class once, really fun game",@jellyxunhooichng3723,en,
KBC2Wh3TTT8,thats actually pretty cool,@novitckii,en,
KBC2Wh3TTT8,"This is a win win for me 
I’m a goalkeeper and r6 player you bet I hear that sound que and react quick 😂
Edit nevermind I just read it’s considered a Paralympic sport. Unless epilepsy and bad Vision from distance count Im out 😂",@pindadopje0162,en,
KBC2Wh3TTT8,😂😂,@novitckii,unknown,
KBC2Wh3TTT8,"soo, would a blind person play in Paralympics or normal Olympics?😂",@DubuuV,en,
KBC2Wh3TTT8,Definitely in Paralympics only ❤,@novitckii,en,
KBC2Wh3TTT8,THIS IS MADNESSSSSS,@itsnotthatseriousbro,en,
KBC2Wh3TTT8,Fakes you say??😭,@thesoetor,tr,
KBC2Wh3TTT8,Yeah 😂😂 the sound of stepping throws other team off,@novitckii,en,
KBC2Wh3TTT8,Thanks for the video brother ❤,@treane,en,
5emH3N1SkAM,So she is a gold medalist..you better put some respect on her name..again. 😂,@Toya2529,en,
5emH3N1SkAM,❤❤🔥👏😇,@leahharris4131,unknown,
5emH3N1SkAM,Definitely have to upgrade my friend group😢,@alisha19,en,
5emH3N1SkAM,❤❤,@kingluc6451,unknown,
5emH3N1SkAM,Some women really make me feel lazy. Lol. But you're amazing. Congratulations and everything you have accomplished and still so beautiful. God bless.,@beberexx5352,en,
5emH3N1SkAM,❤ 🔥 ❤ 🔥,@TheInfamousAD,unknown,
5emH3N1SkAM,3 Baddies in that family🥰🤪,@channingbanks5786,en,
5emH3N1SkAM,❤,@docgriffiths,unknown,
5emH3N1SkAM,Oh wow!,@YouArePreciousInHISsight,pl,
5emH3N1SkAM,That’s the most Nigerian thing I’ve ever heard hahahah,@Rissa23-dx5yu,en,
ndA52tvZW3c,Enjoy more #Paris2024 🏑 Hockey action ➡ https://go.olympics.com/watch,@Olympics,en,
ndA52tvZW3c,Balo kelse saliya jaw baitija,@Enjoyview470,id,
ndA52tvZW3c,Hoki kela amar dekte balo lage kinto ami keli na,@Enjoyview470,sl,
ndA52tvZW3c,This is why Team Bangladesh plays way better than Team India. 🤣🤣🤣🤣🤣🤣🤣🇧🇩🇧🇩🇧🇩🇧🇩🇧🇩🇧🇩🇧🇩🇧🇩🇧🇩🇧🇩🇧🇩🇧🇩💪🏾💪🏾💪🏾💪🏾💪🏾💪🏾💪🏾💪🏾,@sanchezboy8654,en,
ndA52tvZW3c,Swathi reddy test her badly involving her personal matters staying in US of GR.,@ronureddy4890,en,
ndA52tvZW3c,Sarpanch saab is marvellous,@tractorandfarmingvlogs8931,en,
ndA52tvZW3c,The pride of Asia,@nightmaretactical6663,en,
ndA52tvZW3c,Time has come to support hockey... hockey is a better game then cricket,@Sunil1263,en,
ndA52tvZW3c,Lindus ajj be gulam.,@IntelligentDude-fm4eh,id,
ndA52tvZW3c,India never qualified for an Olympics final since 1964 excluding boycotted 1980 Olympics.,@IntelligentDude-fm4eh,en,
6n01HWH8WT8,Good list👍,@ina4kas,et,equestrian
6n01HWH8WT8,Glad you think so! 🤩,@capitalkris,so,equestrian
6n01HWH8WT8,I LOVE these ranking videos❤️❤️❤️❤️,@Esc_Aada_finland,en,equestrian
6n01HWH8WT8,Thanks 💙 More to come!,@capitalkris,en,equestrian
6n01HWH8WT8,@@capitalkris yesss👍❤️,@Esc_Aada_finland,fi,equestrian
80-Pi9O9IsM,Explain what?,@Joe-lc3sv,en,
80-Pi9O9IsM,"No worries, skateboarding is not in the Olympics.  But As good as an athlete as u are I’m sure u qualify for the X games.",@Jeronus1,en,
80-Pi9O9IsM,Glad you're wearing pads.,@BillDownhill,en,
80-Pi9O9IsM,LA 2028 baby. Let's go! I'll be there cheering for you. 🥇,@CatarinoChavez-ec4gn,en,
80-Pi9O9IsM,There's always next time,@lanceshenandoah5287,en,
80-Pi9O9IsM,Just another couple years! 😂,@DemiBagby,en,
80-Pi9O9IsM,A picture of America's steady fall from a once-great nation. 😢,@user-ik2eq3or8o,en,
80-Pi9O9IsM,That’s unfortunate Demi!! But you got this for next olympics 😂,@Kyle-g3j,en,
80-Pi9O9IsM,😂😂,@DemiBagby,unknown,
80-Pi9O9IsM,Not your fault D. That's an old Tony Hawk board from 2002. Less grip 😅,@powerrangerrick4675,en,
80-Pi9O9IsM,😂😂,@DemiBagby,unknown,
80-Pi9O9IsM,"Practice makes perfect 
Don't give up.",@traseansingletary9255,en,
80-Pi9O9IsM,💪😂,@DemiBagby,unknown,
80-Pi9O9IsM,"Its ok , never give up !!! ♥️💪👍",@alexgreen6218,en,
80-Pi9O9IsM,💪❤,@DemiBagby,unknown,
KSznziTesGU,"Without PEDs you were ordinary, you bum. Imagine the nerve of this steroid junkie.",@seanwilson5516,en,
KSznziTesGU,Dude shut up nobody talks about you hell people even barely remember you he talking like he was top dog but you were cheating got stripped of all your gold medals and he was on TV crying and s***,@essickmayssr8554,en,
KSznziTesGU,You never won on the highest level. You cheated. That’s why nobody knows you and you look bigger than your peers. Apology is what you should do and then move on… you lost a lot of men beat you sir.,@BetterCallTyrone1,en,
KSznziTesGU,Come to Australia nd meet my black cousin he chased a Emu down nd Plucked a feather out of its behind Bolt cant do that,@ShaunKirk-ix3cm,en,
KSznziTesGU,😂😂Lol 😂,@DarkProject-77,cy,
KSznziTesGU,"@@DarkProject-77 we 
are the Original People our gene's are stronger 💪🏿",@ShaunKirk-ix3cm,en,
KSznziTesGU,Who is this?,@jemonelfc-empire4106,en,
KSznziTesGU,👀👀😊,@DarkProject-77,unknown,
KSznziTesGU,Thought h ran for Canada 🇨🇦,@CanaryKin,en,
KSznziTesGU,Nobody could beat this man even today! I know you'll say he used steroids but remember you only boost what's already there and it was talent at its best.,@mthokozisinzama6199,en,
KSznziTesGU,Bro you were taking steroids!,@marcwilliams4584,en,
KSznziTesGU,He is drugs cheat,@mafiooato7233,en,
KSznziTesGU,"If he was running in this day and this time,  we're talking about a 9 3",@daflyest16,en,
KSznziTesGU,He figured a 9.2 even👀,@OnlyIn876,en,
SwVOnQGzzsY,Arrogant,@MTODIX,pt,
SwVOnQGzzsY,Liar Usain bolt is the fastest man on earth today 9.58,@dennislungu3025,en,
SwVOnQGzzsY,Dirty !!!!!!!!!!!!!!!!!!,@user-zt4oc6gt9e,en,
SwVOnQGzzsY,But you cheated though...wtf?,@Dragoncannon4,en,
SwVOnQGzzsY,Bro do you know who he is,@CreatingtheYOUniverse,en,
SwVOnQGzzsY,@CreatingtheYOUniverse  Dude his information is everywhere....he cheated end of story....he doesn't know how to run....he cheated  dishonorable....he was even crying on camera after getting caught wtf u talking about,@Dragoncannon4,en,
SwVOnQGzzsY,@@Dragoncannon4  sorry didn’t know I hit a nerve with that one…,@CreatingtheYOUniverse,en,
SwVOnQGzzsY,@@CreatingtheYOUniverse stop trying to lie dude,@Dragoncannon4,en,
SwVOnQGzzsY,Everybody cheated.,@anton221f,en,
SwVOnQGzzsY,On their camera like bj?,@carrotap3001,en,
SwVOnQGzzsY,Top 10 greatest 100m sprinter,@supertoyota5,ro,
SwVOnQGzzsY,😎👌💨💨💨,@GostRidr11,unknown,
SwVOnQGzzsY,Cheater and this is coming from a black man,@winstondonald3065,en,
SwVOnQGzzsY,where did you find the video ?,@pravdawy1327,en,
SwVOnQGzzsY,We recorded it! Should we drop the full interview 🤔,@OnlyIn876,en,
SwVOnQGzzsY,Find ?😂😂😂😂😂😂,@DarkProject-77,de,
SwVOnQGzzsY,​@@OnlyIn876Yes plz!!!!,@daflyest16,en,
SwVOnQGzzsY,​@@OnlyIn876Yes plz,@daflyest16,en,
SwVOnQGzzsY,@@DarkProject-77 ???,@pravdawy1327,hr,
SwVOnQGzzsY,the fastest man il the all time !!!!,@pravdawy1327,en,
SwVOnQGzzsY,The fastest man in the world,@dpentgroup876,en,
TeKs6PIGI1Y,พึ่งรู้ว่าเป็นนกฬจักรยาน เก่งมากๆค่ะ รอบหน้าเอาใหม่ จะเป็นกลจ ให้นะคะ,@visumahasaen7183,th,
TeKs6PIGI1Y,Super,@KalongThongdi-st5zw,id,
TeKs6PIGI1Y,"เก่งมากเอาเหรียญทองมา
ฝากคนไทยให้ชมด้วยนะจ๊ะ
สู้ตายนะจ๊ะ ให้กำลังใจ
จากพญาเย็นศูนย์ล้อนะจ๊ะ",@user-qt2vk6in3x,th,
TeKs6PIGI1Y,เตียงไม่ไหวเลย เห็นใจ,@cyrusproduction129,th,
TeKs6PIGI1Y,ตั๋วทำหื้อปี้เขาภูมิใจ๋ ในฐานะละอ่อนเจียงฮายถึงขั้นต้องไปหาประวัติกั๋นเลยทีเดียว น้องเฟรม เก่งแต้ๆ สู้ๆๆ คับ,@chiangrai435,th,
TeKs6PIGI1Y,"เราคนไทยเป็นกำลังใจให้นักกีฬาไทยทุกๆคน สู้ๆๆครับ..ขอให้ทำหน้าที่ให้ดีที่สุด
สู้ให้ถึงที่สุดเต็มที่ ๆ
 ผลจะออกมายังไงไม่เป็นไรครับ
เราคนไทยพร้อมสนับสนุนนักกีฬาคนไทย",@jiewjiew1429,th,
TeKs6PIGI1Y,ตามทุกคลิปเลยค่ะ สนุกดี,@Fernfurn-c6n,th,
TeKs6PIGI1Y,ร้อนมั้ยครับที่นั้น เหมือนจะไม่เห็นแอร์ด้วย,@De.Rossee,th,
TeKs6PIGI1Y,อากาศบ้านเราน่าจะไม่ร้อยเท่าไหร่นะคะ ตอนถ่ายข้างนอกเห็นมีลมค่อนข้างแรง,@DeedeeXinyi,th,
TeKs6PIGI1Y,เหมือนหอพักมากกว่าโรงแรม แต่ก็สะอาดเรียบร้อยครับ,@shuwonglim,th,
TeKs6PIGI1Y,อยู่แถวไหนข้องปาริด,@quocpx3144,th,
QaANcZ7VRU4,not all Europeans wear the tight speedos. They're mainly common in Italy and Spain. The rest of us are heterosexual.,@chrmez,en,
QaANcZ7VRU4,"Such a lazy content creator go do something, instead of just pretending",@Jackiecon,en,
QaANcZ7VRU4,"The little speedo things went out decades ago probably in the seventies ,,we are  quite fashionable in france believe it or not",@Alanoffer,en,
QaANcZ7VRU4,"""All Europeans"" ummm Europe isn't the US sweetie, we are different countries with different cultures....",@Alice45894,en,
QaANcZ7VRU4,Doing good Job Bob 🤿🤿🤿🤿,@johnteniteni8423,cy,
QaANcZ7VRU4,"No, Rachel, we don't 

I wear Trunks. 

Why do Americans associate us with tight speedos and handbags? 

The last person i saw wearing a handbag was Lebron James during and interview a few years ago",@EuroGupper,en,
QaANcZ7VRU4,lol my husband has never been able to find a speedo that would cover his package 🤔🤔🤔🤔🤷🏽‍♀️,@ThePattymom8,en,
QaANcZ7VRU4,Did not need to know this,@user-we4lh6mv5u,en,
QaANcZ7VRU4,Love ❤️ your stuff.  Good job,@syedaleemuddin6804,en,
QaANcZ7VRU4,"I am Scottish, and I haven't worn those speedos since I was a kid, not a hope would you catch me wearing them😂😂😂",@stuartjohnstone80,en,
QaANcZ7VRU4,"Good thing he's not the log catcher , if he was ,he wouldn't be wearing those trunks",@EmeldaSanchez-fp3dh,en,
up4mlLQ_xVc,"Juste, pourquoi les paralympiques ne sont pas en même temps que les jeux olympiques ?",@laurier2675,fr,
up4mlLQ_xVc,"Euh Non,
Autour de moi j'connais plein de gens qui en ont absolument rien à foutre des J. O...
Donc dire ""Tout le Monde""
N'est pas une vérité...",@neo3373,fr,
up4mlLQ_xVc,Et c’est quand que le gouvernement en place il se barre?,@traiteursmarseillais9426,fr,
up4mlLQ_xVc,Heureusement que les billets pour les Para commencent à se vendre... Sinon qu'est ce que les médias en auraient rapidement conclu hein ? J'ai ma petite idée...,@verysynthesizer5972,fr,
up4mlLQ_xVc,Sûrement la faute de l'extrême droattteee,@robinharrison4902,fr,
up4mlLQ_xVc,"J'ai un respect immense pour les athlètes paralympiques. Ils forcent l'admiration. Mais j'avoue que je ne pense que suivre de très loin les épreuves. Je pense que ce qui me gène le plus c'est le fait d'avoir des athlètes qui ont souvent des handicaps relativement différents alignés sur les mêmes épreuves, ce qui malheureusement impacte l'équité de l'épreuve. Il n'y a certainement pas de solutions miracles mais c'est un état de fait.",@misterjigolo,fr,
up4mlLQ_xVc,Les épreuves pour aveugles sont vraiment impressionnantes à voir,@Titoubiz,fr,
up4mlLQ_xVc,🤣🤣🤣🤣 surtout leur lancer de javelot ​@@Titoubiz,@Redhawk7439,fr,
up4mlLQ_xVc,"Avant de faire des conclusions trop hatives, il faudrait se renseigner un peu plus sur les catégories et le mode de classification !!
Par exemple, en paracyclisme, nous sommes classifiés en fonction de notre niveau de handicap.
En paranatation, c'est le niveau global qu'ils prennent en compte... Cela dépend du sport !",@laurejoly4596,fr,
up4mlLQ_xVc,"Alors tout le monde vit au rythme des j.o Nop Nop mon gars, on en tous rien à cirer, par contre l'inflation,les inégalités , l'insécurité ça on le vit au quotidien",@ada000000000,fr,
up4mlLQ_xVc,"Moi j'adore les JO alors que pourtant, je suis un aigri comme toi. Mais bon, là t'abuses. On le sait qu'il y a des inégalités, mais pourtant on kiffe les JO. Pas besoin de partager tes mauvaises ondes, ça on s'en tape pour le coup",@misterburp_5627,fr,
up4mlLQ_xVc,"Non, on en a pas tous rien à cirer... T'es juste aigri.",@abahok,fr,
up4mlLQ_xVc,"@@misterburp_5627 c'est sa le problème des gauchistes ,tant que vous avez pas pris un coup de couteau en marchant dans la rue rien n'existe, le côté hypocrite de la chose c'est que vous éviter toutes les rues vous pourriez vous faire poignarder, ça va commencer à être compliqué de vous balader en France",@ada000000000,fr,
