video_id,comment,author,language,sport
OcBQ7-KXQQQ,😂 Sehr nett von Dir!😁 Ich glaube auch ich würde gegen sie verlieren😂😂,@Lululena2024,de,cycling
OcBQ7-KXQQQ,Wow welldone,@MrInternetDude,en,cycling
OcBQ7-KXQQQ,Precioso. Es deportista olímpica.,@polpolansky1404,es,cycling
OcBQ7-KXQQQ,"Amazing, amazing!!!",@Novazm,sw,cycling
uZFGPGufwLo,C'est moi ou Paris a bcp miser sur les symboles,@davidnjilodjomo267,fr,
uZFGPGufwLo,"Moi j'ai trouvé ça trop cool cette histoire de cloche, et à mon avis les athlètes vainqueurs ont dû y prendre un plaisir fou.",@l1u1t1t1,fr,
uZFGPGufwLo,"Les JO sont terminés les veaux : guerre, dette, migrants, inflation",@expert-en-tout,fr,
uZFGPGufwLo,"Typiquement français … les athlètes crèvent de faim, les rations en protéines sont médiocres , les conditions du village olympique sont lamentables, et vos médias se réjouissent d’une stupide cloche qui «  sonne l esprit olympique « … la honte",@farrahfarrah8378,fr,
uZFGPGufwLo,💙🤍❤️🔥SUPER IDÉE 🔥💙🤍❤️,@lebusraconte3040,en,
uZFGPGufwLo,"Tiens, installée dans une cathedrale? et la laïcité alors? 
Ah oui c est vrai j' oubliais, il y a une explication.",@fourtou9842,fr,
uZFGPGufwLo,"En France, on n'est jamais à une connerie près. Pourquoi ne pas installer ce bidule dans le hall des départs de la Gare de l'Est ?",@michelleclere8855,fr,
uZFGPGufwLo,"La seule bonne initiative, c'est d'installer ensuite cette cloche dans la cathédrale Notre-Dame ! Cette initiative ne fera cependant pas oublier l'outrage et honte satanique de ces ouverture  et fermeture des J0 !",@francoise522,fr,
uZFGPGufwLo,Mais en athlétisme à la base c'était pas en cas de record du monde qu'on sonne la cloche ???,@epsai,fr,
uZFGPGufwLo,Je suis trop fier de dire que la cloche a été fabriquée dans ma ville !!,@bonjour9434,fr,
oLMKE2FRFeo,Moi au début qui pensait que c'était un miroir à côté👏👏👏👏,@AngelinaLucas-br3ow,fr,
oLMKE2FRFeo,C'est vraiment magnifique et qu'elle grasse belle plongeuse❤❤❤,@fabiennelheureux7763,fr,
oLMKE2FRFeo,quelle grâce,@aurelieguerineau7528,fr,
oLMKE2FRFeo,Und zum Schluss gewinnen wieder die dürren chinesischen springerinnen....,@gabrielegener7331,de,
oLMKE2FRFeo,Respect aux 2 demoiselle tellement c est sublime,@mathieumoulet227,fr,
oLMKE2FRFeo,C'était parfait! Pourquoi n'ont-elles pas gagné?,@christelleviv1486,fr,
oLMKE2FRFeo,​@@christelleviv1486Parce qu'elles sont nuls 😂😂,@abdeldarrazi,fr,
oLMKE2FRFeo,"Oui la même grâce d'Israël depuis 76 années avec les palestiniens...
Mais le monde s'en fou !",@dilhan5449,fr,
oLMKE2FRFeo,1/69,@fr530,unknown,
oLMKE2FRFeo,Bravo...,@GIGIjade0203,sk,
oLMKE2FRFeo,"Bravo 🎉ils faut au moin sa pour relever le niveau de la France OUF depuis l élections du grand et maître M 😊on dégringole, 😢,on verra après le jeu 😅slt et encore bravo Medemoiselles❤",@Jun78.40,fr,
oLMKE2FRFeo,Elles ont toutes la même grâce,@marvinnothomb3316,fr,
oLMKE2FRFeo,Elle est où la synchronisation,@positiveassomption,fr,
lz2MVNbA36g,"Almost right. You need 6 points total to win in individual round and 5 in team competition. 5 rounds is max, which can happen. If you have a draw, you have a shootoff. The closest arrow to the center wins.",@justachankin1651,en,archery
lz2MVNbA36g,Did that armless guy compete?,@chillkid1465,en,archery
lz2MVNbA36g,Great 👍,@nazariarchery,en,archery
dRYEh2sMmZo,Серобуромалиновый,@bebrastar_7,ru,
dRYEh2sMmZo,I love Paris🇫🇷... 2024,@AndrejPecus,it,
dRYEh2sMmZo,Thank you 🙏👍,@Color_mixing_official,tr,
dRYEh2sMmZo,"I LOVE IT! YOUR ARE So AWESOME 👍 
🇫🇷 + 🥇🥈🥉= Pink",@JaysonFrias-ze1yh,tl,
dRYEh2sMmZo,Thank you 😊🙏,@Color_mixing_official,id,
dRYEh2sMmZo,SO COOL 👍🏼😎 YOU ARE THE BEST 😊,@Colorandbeauty1,en,
dRYEh2sMmZo,Thank you so much 🙏😊,@Color_mixing_official,en,
dRYEh2sMmZo,nice,@dikshaBhandari-gg4kx,pl,
dRYEh2sMmZo,Thank you 😊,@Color_mixing_official,so,
dRYEh2sMmZo,Nepal please,@ratnathapa3470,en,
dRYEh2sMmZo,Thank you 😊,@Color_mixing_official,so,
dRYEh2sMmZo,🇬🇭🇬🇭🇬🇭,@susanneegeskov3429,unknown,
dRYEh2sMmZo,Thank you 😊,@Color_mixing_official,en,
tPgQMyxZHdE,and he is way faster then anyone else,@Aragorn.Strider,en,cycling
tPgQMyxZHdE,"Foi uma vergonha não terem transmitido o contrarrelogio em direto. 
Remco e todos os restantes corredores mereciam isso. 👍",@zeclistaf1,pt,cycling
tPgQMyxZHdE,They did on Danish TV.,@telmolicious,en,cycling
tPgQMyxZHdE,"@@telmolicious 
I'm Portuguese.. 🇵🇹",@zeclistaf1,pt,cycling
tPgQMyxZHdE,Belle victoire pour Remco et 3 place pour Wout je pense que Tarling sans ça crevaison aurait été  tous pres de Remco peu etre a moins de 3 secondes j ai chronométré  15 sec pour Joshua plus la relance disons 20 secondes,@rogerfontaine7089,fr,cycling
tPgQMyxZHdE,on not clean,@johnreddington3646,en,cycling
tPgQMyxZHdE,No shit.,@telmolicious,sq,cycling
tPgQMyxZHdE,Greatest,@lucianotogni8082,en,cycling
tPgQMyxZHdE,Remco is a banger!,@tristantheuerkorn5124,en,cycling
tPgQMyxZHdE,Remco Simply the best,@michelechiarini169,en,cycling
tPgQMyxZHdE,"Remember to say Thankey to Podacar!
For getting annoyed. 🥇 Out the window
For Slovenia! Total idiotic😱",@tonilauge5786,en,cycling
tPgQMyxZHdE,Pogacar would not have won on this flat route.,@hiimrezgaming9885,en,cycling
tPgQMyxZHdE,What are you smoking lol. Pogacar isn't even top 5 in a 1 day race flat ITT,@speculator9572,en,cycling
tPgQMyxZHdE,wat een beest!!!,@StanVanPraet,nl,cycling
tPgQMyxZHdE,Chapeau!!!,@robertopiazza9706,fr,cycling
qGDkwIf5oDg,La motivatrice est géniale !,@jeanvaljean9998,fr,
qGDkwIf5oDg,Succès accomplissement et protection à toi par la grâce d'Allah l'excellent Kayla !,@jeanvaljean9998,fr,
qGDkwIf5oDg,Le corps humain est une machine de guerre,@clementognier7502,fr,
qGDkwIf5oDg,Superbe et bravo ! Le mental incroyable.,@benoitv.3552,fr,
qGDkwIf5oDg,Ma chaa allah 🤲,@anoscotesesh8393,so,
qGDkwIf5oDg,"Ahhhhhhhhhhhhhhhhhhh ❤ ma vie ❤elle est trop forte 💪🏼 et en plus ……
RÉCEPTION PARFAITE 🤩",@Inaya-l9r,fr,
qGDkwIf5oDg,Vraiment si jeune et avoir un mental comme elle c’est incroyable. J’espère qu’elle en gagnera encore elle le mérite.,@Demontada56,fr,
qGDkwIf5oDg,Quand elle sera en fauteuil roulant il lui servira a quoi sont titre?,@arnaudmalbos6921,fr,
qGDkwIf5oDg,"❤What a scandalous dress 
May God help her, may God guide her and set her mind right",@mariyakraouche3075,en,
qGDkwIf5oDg,"la traitresse à la nation, qu'elle aille vivre la bas maintenant",@kurhooni5924,fr,
0664NFUpRLM,"It's a joke guys, and it's cute and it's funny and part of the joke is.He's being very French about it.Yet very adorable 😊  So get that stick out if ur collective Butts and Enjoyyyyy!!   Relax those furrowed brows and just have fun PERHAPS?   Yeesh......",@Janine-x1j,en,
0664NFUpRLM,❤,@user-oi1dz1zy1y,unknown,
0664NFUpRLM,Why is it it crunching like that,@Bipedalpinkytoe,en,
0664NFUpRLM,Because its viral. They put the glass ampules of  the cove eid nine teen inside muffin,@Lewis94YouTube,en,
0664NFUpRLM,Is thisbhis brand or something? 😅,@Chadopium-100percent,en,
0664NFUpRLM,"It’s really funny that the only reason why these went viral is because some guy made a bunch of TikToks about how good they were. He didn’t win any medals, but he’ll forever be known as the Olympic muffin man",@titanqueen7217,en,
0664NFUpRLM,Sounds like he's trying to over sell that muffin...,@jayshandle,en,
0664NFUpRLM,I love muffins!,@MuffinX2,da,
0KLFyI6byIM,She looks like Hollywood actresses cubbie samulders very much,@teamcr7ff523,en,
0KLFyI6byIM,Хохлобандэра,@user-hl9jt1vu4p,ru,
0KLFyI6byIM,عجب دخترایی ❤❤❤❤❤❤❤❤❤❤❤❤,@زهیر-د3ش,fa,
0KLFyI6byIM,Mahuchikh My Hero 🥇🥇🙏🇱🇰🌩🌦,@milroynishantha3216,de,
0KLFyI6byIM,Weltrekord wurde in Paris beim Diamond League Meeting 3 Wochen vor Olympia 2024 gesprungen!🤔,@WernerWinkler-yj5ci,de,
0KLFyI6byIM,hermosa 😘,@jhonyhbfan1283,pt,
0KLFyI6byIM,А красавица какая!❤❤❤,@jannaerlich6544,ru,
0KLFyI6byIM,Knew it would happen one day. She is one amazing athlete.,@andrewsarmiento1523,en,
0KLFyI6byIM,... beautiful in many ways :),@ScottCompton-qh4rr,en,
0KLFyI6byIM,She is nice sexy how is it name and family?,@HamedYari,en,
iomyKUbrehM,Che braviiii❤😊,@annaborriello8907,et,
iomyKUbrehM,"Ma cosa c'è dentro il ""sollevamento pesi""?😊",@valentinamola2022,it,
iomyKUbrehM,Chi sei dimenticato di depilarti le ascelle,@DELIAALFREDO,it,
iomyKUbrehM,ODDIO IO ERO RIMASTA CHE ERI ANCORA INCINTA. AUGURI,@user-ri5tf6oc8c,pt,
iomyKUbrehM,Neogonitori mi ha fatto morire dal ridere😂😂😂😂😂😂e,@LinaGhanmi-mk1kp,it,
iomyKUbrehM,Vi amo siete mitici ho guardato tutti i vostri video e le due bimbe Evelin e Celine sono stupendo complimenti davvero ❤❤❤❤ PS non ascoltate i commenti negativi,@mariacarissimo3718,it,
iomyKUbrehM,Bellissimi😂🎉🎉🎉❤❤❤❤,@PatriziaGiuntoli,fi,
iomyKUbrehM,Che ridere,@barbaratombaccini1057,en,
iomyKUbrehM,😂😂😂😂😂😂😂😂😂,@rossellagara4663,unknown,
iomyKUbrehM,Hahaha io ci sono passata ero così 😂❤,@simonettamagni8534,it,
0WaVi1cf4uQ,LOVE how she made Simone bow down LMAOOOOO,@jhadebredenkamp97,en,gymnastics
0WaVi1cf4uQ,"Congrats, Rebecca. So happy for your success 👏🏽👏🏽👏🏽",@Montcoshire,en,gymnastics
0WaVi1cf4uQ,Congratulations Rebecca!!🎊💛💚🥇🇧🇷🤸‍♀️🌟🔥,@annehamilton2532,en,gymnastics
EBUttx_izCo,ils sont meilleurs en nageurs.. danse? peut mieux faire !!!,@carabosse4,fr,
EBUttx_izCo,C'est mou ! C'est pas comme l'équipe de France de football.,@user-uu6qg6lt4y,fr,
EBUttx_izCo,"Moi après l'effort, je préfère aller faire trempette...",@RichardDurn1818,fr,
EBUttx_izCo,C'est pas un danseur Léon. Laisser le dans l'eau c'est mieux 😂,@housseinehassani6167,fr,
EBUttx_izCo,Les Français sont fiers de vous ! Merci pour votre travail et investissement sportif pour notre bonheur ! ❤😊,@nadbaf8049,fr,
EBUttx_izCo,Ose me dire que LÉON MARCHAND est pas beau il est trop mims je dit pas sa parce que chuis sa cous 😂😂,@La_Vie_De_Nina,fr,
EBUttx_izCo,Nul,@xTsubasaCrossx,ro,
EBUttx_izCo,Fière de vous les gars bonne ambiance ❤,@ivanecolmar4781,fr,
EBUttx_izCo,Il devait danser dans le club des États-Unis puisque ’grâce eux il décroche la médaille d or,@hazidane4035,fr,
EBUttx_izCo,Vous êtes les meilleurs🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉 🎉🎉🎉🎉🎉🎉🎉🎉🎉 🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉,@yannickmonreal7001,vi,
a5s54os8d2g,"I watched this happen, thinking to myself
 ' i didn't know they were invited?! '
😅",@mr.d.normanmooreii4292,en,
a5s54os8d2g,Allen Joseph Walker Mark Young Laura,@HsusnhGajama,sv,
a5s54os8d2g,"As a Korean, I clearly feel offended...",@allaboutemma_,en,
a5s54os8d2g,Well ya if your gonna be backwards and endorse the mentally ill  than obviously your gonna support your communist and dictator regimes as well😂comes with territory…  the worlds a mad house,@jacobparkin745,en,
a5s54os8d2g,To be fair there’s the word democratic in the name,@Blackclover-4leaf,en,
a5s54os8d2g,"That is a major mistake and could have resulted in a diplomatic incident, if I was from South Korea I would have been offended. Do you realise what these people went through and are still going through for their independence?! Wow.",@aoifewalsh7303,en,
a5s54os8d2g,"The way they also mixed up Sudan and South Sudan. (feels weird saying ""they"" cos im french but whatever im not the olympic comittee)",@user-nr7qk3vt3k,en,
a5s54os8d2g,Feel free to call France Vichy France,@cadifaddy6675,en,
a5s54os8d2g,North Korea identifies as Democratic??? 🤣,@euge888,en,
a5s54os8d2g,Are you serious? France is STILL that scared of absolutely everyone? Idk how I'm only just now seeing this but it's fitting for France. AND the farcical Olympics. Greek & Roman champions are crying and Olympus is lamenting the association,@MouthyMama376,en,
yilMVhRlbAw,"Oui,ils vont lire l'heure,le soudan arrive",@NestorAgbavito,fr,
yilMVhRlbAw,"Je reviens du futur, voulez vous savoir qui a vaincu cette équipe ?",@Bernard2065,fr,
yilMVhRlbAw,"Curry et meme LeBron, Durant, déjà t'a peur en face !",@adrienrenard6602,fr,
yilMVhRlbAw,lol elle est loing la dream team,@FFC_PerCevaL,fr,
yilMVhRlbAw,Dream Team❤❤❤❤,@lellou.germainbeugre9526,en,
yilMVhRlbAw,La team frimeurs et arrogants,@Valoudu69,fr,
yilMVhRlbAw,"États unis Serbie,quel match 😳",@youngcomoko,fr,
yilMVhRlbAw,avengers !,@aymericb3907,no,
yilMVhRlbAw,Je pense que la final vas être france vs usa et victoire de l’usa plus 87 a 98 je suis devin,@MerveillePinnock,fr,
yilMVhRlbAw,❤❤❤❤,@user-jn3rl9rd5o,unknown,
rCDHvDPqi1I,"Not gonna lie, but your dad is your dad and will always be and when the genes do pass down, they don’t fully pass down. Basically saying that your did a bit better than you, but yours was also awesome. (I am referring to your dad as the first video, hoping it is correct.)",@sawdahusama3346,en,
rCDHvDPqi1I,Your dad did it more smooth then you like he was sure what move he was doing!,@Alex70413,en,
rCDHvDPqi1I,"Hä? Wie cool, han gar nd gwüsst, dass du SocialMedia machsch?! Han dich ade Olympische Spiel im Fernseh gseh, mega krassi Leistig, also au vom Schwiizer Team👌🏼 Direkt abonniert 🇨🇭🇨🇭",@june_vibez6466,de,
rCDHvDPqi1I,Are from switzerland because on your shirt is the flagg ❤,@user-xn7hj3en1i,en,
rCDHvDPqi1I,Urs was really good but I think ur dad did better,@HelloH927,en,
rCDHvDPqi1I,They were both really good but I chose your dad,@The_slayRAT,en,
rCDHvDPqi1I,Father and he had swagger😉,@maureengreen4008,en,
rCDHvDPqi1I,Your dads arms looked weird.  Tripped me out. 😅😅,@KayKay114,en,
rCDHvDPqi1I,Who is your dad,@letsdothis3332,so,
rCDHvDPqi1I,Yours was really smooth but y’all both did good,@Emma_isnt_home,en,
N84YtpT4VhQ,PG sounded zesty af 😂”Ky for sure”,@tootalljones8012,en,basketball
N84YtpT4VhQ,"Curry, Bron and KD",@Thegoldenchild415,en,basketball
N84YtpT4VhQ,I hate how PG 🍆 🐎 every player he has on like dude your the only one that swings that way PG  🤮,@rswazey123,en,basketball
N84YtpT4VhQ,"Kai
KD
Joker or wemby",@blazedoutlaw6633,af,basketball
N84YtpT4VhQ,Wait who lost?,@miketrekioloinnjgfyt6648,en,basketball
N84YtpT4VhQ,"Imagine lebron pushing 42, with Curry and KD! 😂😂",@kimbap6196,en,basketball
N84YtpT4VhQ,"""Could someone put their pride aside to represent their country that way?""

Representing your country in every form of sports is a great achievement, even if you don't win a medal.",@waterunderthebridge2291,en,basketball
N84YtpT4VhQ,Jimmie looks like the astronaut at the end of space odyssey 2001,@jordancarlin9687,en,basketball
N84YtpT4VhQ,"Joe johnson, gerald Green, and paul Millsap",@FloydWhoElseTV,en,basketball
N84YtpT4VhQ,"Easy get recently retired guys, d wade probably would’ve won it",@Yamas258,en,basketball
KD8lwUL_kZs,poison success....i like that,@mortimersnerd1,en,
FADZoYaqy2k,Dei,@artrosco1973,de,
FADZoYaqy2k,Chei,@fitlifewithChero,de,
FADZoYaqy2k,What a clown she is,@Jehuty80,en,
FADZoYaqy2k,"Are you done well with the research?
That is Phil Wizard not Phil Mizard.
😂😂😂 learn how to dance like that first please not just talk.",@BreakboyPlatypus,en,
FADZoYaqy2k,Oh boy ....,@fitlifewithChero,cy,
FADZoYaqy2k,She committed fraud,@beco4690,en,
FADZoYaqy2k,Sad 😔,@fitlifewithChero,so,
FADZoYaqy2k,She is a national treasure . Australian break dancing champion.  Why Downhill mountain biking is not included is beyond me.,@kiwiadventures3773,en,
FADZoYaqy2k,@@kiwiadventures3773 oh! That's a good one! 👍🏾,@fitlifewithChero,en,
FADZoYaqy2k,She’s a nationalist embarrassment,@petesmith9472,en,
FADZoYaqy2k,There’s also the hilarity that breakdancing was a big thing in the 90s and it took them that long to put it in the olimpics.,@thewoodpeckers655,en,
FADZoYaqy2k,They tried,@fitlifewithChero,en,
FADZoYaqy2k,"Kinda like strong ""woman "" took gold for Europe",@kevinbrandt8758,af,
FADZoYaqy2k,@@kevinbrandt8758 💪🏾,@fitlifewithChero,da,
FADZoYaqy2k,Break dancing at the Olympics is the height of stupidity. How about adding some actual sports like cricket or baseball?,@johncbny,en,
FADZoYaqy2k,@@johncbny There's an interesting idea 👍🏾,@fitlifewithChero,en,
FADZoYaqy2k,"""How about adding some actual sports""
Yeah! I nominate rally racing.",@RamadaArtist,en,
FADZoYaqy2k,Wait and see America add another swimming event to the games.,@johnmelrose3774,en,
FADZoYaqy2k,@@johnmelrose3774 lol 😆,@fitlifewithChero,fi,
FADZoYaqy2k,"It sucks that the focus has been on her, because the rest of the competitions were amazing! And its just a really fun sport to watch because of the culture of respect and admiration between competitors.",@sk8razer,en,
FADZoYaqy2k,@sk8razer  so true! I hope this has opened a platform for the sport even elsewhere. There was some pretty dope talent. 😎,@fitlifewithChero,en,
PIA-nF0Z1L0,Plus rapide qu’un ascenseur,@anthonybadji,fr,
PIA-nF0Z1L0,Une des disciplines les plus ridicules des JO,@akeccunkaq,fr,
PIA-nF0Z1L0,Disney la contacter pour faire SpiderWomen,@isacferreira6804,fr,
PIA-nF0Z1L0,Dans ce style de grimpe j'ai toujours l'impression que la corde tire vraiment la personne. Je sais c'est juste visuel mais j'aimerais voir sans corde si ça existe,@jlg4512,fr,
PIA-nF0Z1L0,Alors pourquoi 4.99 sur ses chaussons ??? C'est l'objectif ?,@milocorsic4962,fr,
PIA-nF0Z1L0,"Et sans le fil , elle monte pareil ???",@bobun47,fr,
PIA-nF0Z1L0,Extraordinaire+,@FabienneAugendre,ro,
PIA-nF0Z1L0,"C'est trop facile aussi, la prochaine fois mettez le mur à la verticale 😆",@matc1255,fr,
PIA-nF0Z1L0,Dan Osman n avait pas de baudrier,@ambrues1248,af,
PIA-nF0Z1L0,Derriere y en a un qui fait 4.75 donc bon,@Benjyexplore,fr,
b3wWL0mGAcI,"All 3 should share the bronze,",@user-mu7nh2uo6i,en,
b3wWL0mGAcI,"They should share medal, seeing, too much going on about it! They're all great!",@sandrarogers3896,en,
b3wWL0mGAcI,"All 3 should share the medal because why should They Suffer When it was Actually the judges Fault with their scoring!!!!  If ALL Parties are Good with this decision, then I Feel that They ALL Should Get a Medal 🏅 
All that because she handed in the paper 4 seconds to late & then the other girl I would think didn't hand the paper in because I imagine they took the judges word that she was out of bounds & she Wasn't.... So Again it's the judges Fault!!!!  They NEED to TAKE RESPONSIBILITY 4 THEIR MISTAKE!!!! Whyyyy Should the Girl's be the ONLY ONE'S 2 Suffer a Consequence That Wasn't Even Their Fault to Begin With!!!! 💯💯💯

Yesss the International Federation for Gymnastics Should Give ALL 3 THE BRONZE MEDAL 🏅🏅🏅 

THEY SHOULD ABSOLUTELY ALL SHARE THE BRONZE ~ GIVE THOSE GIRL'S THEIR MEDALS, THEY WORK VERYYY HARD & GIVE UPPP A WHOLE LOT IN THEIR LIVES BECAUSE THIS IS EVERYTHINGGG TO THEM, THEY WORKED THEIR BUTTS OFF TO MAKE THE OLYMPIC TEAM & ALL OF THEM DID THAT!!!!

Now These Judges Should Actually Talk with the International Federation & Speak Uppp for These Girl's and Help Them Get the Medals That ALL Deserve, it's the Least They Could Do After THEY'RE THE ONE'S THAT MADE THE MISTAKES 💯💯💯 So in My Opinion THEY SHOULD BE THE ONE'S FIGHTING TO HELP MAKE THINGS RIGHT!!!!!",@perfectlyimperfect628,en,
b3wWL0mGAcI,Yes...All 3 should be awarded a bronze medal. The judges and officials screwed up!,@MelvinLew,en,
b3wWL0mGAcI,"I am from Romania, and i think that they should all share the bronze medal. It is not their fault that the judges made mistakes. This is so messed up.. 
Also because of the judges mistakes Sabrina is thinking of quiting gymnastics 😬",@racherualexandra5137,en,
b3wWL0mGAcI,Who are these judges and how did they get to become judges?,@Gxport,en,
b3wWL0mGAcI,Judges should be penalized for making mistakes. They make enough that its frankly irritating.,@WetzforLife,en,
b3wWL0mGAcI,"Yes... at this point, why not?",@kathleenphillips2933,en,
